MOORING,DAY_OF_YEAR,DD,MM,YYYY,HH,SS,LATITUDE,LONGITUDE,FCO2_WAT,SST,SSS
,,,,,,,,,UATM,,
PIRATA_6S_10W,158.88,7,6,2013,21,26,-6,-10,402.9,27.2,35.231
PIRATA_6S_10W,158.92,7,6,2013,22,58,-6,-10,402.8,27.22,35.24
PIRATA_6S_10W,158.96,7,6,2013,23,27,-6,-10,401.9,27.21,35.252
PIRATA_6S_10W,159,8,6,2013,0,6,-6,-10,402.1,27.2,35.26
PIRATA_6S_10W,159.04,8,6,2013,1,33,-6,-10,402.1,27.2,35.261
PIRATA_6S_10W,159.09,8,6,2013,2,23,-6,-10,402.2,27.19,35.26
PIRATA_6S_10W,159.13,8,6,2013,3,34,-6,-10,402,27.2,35.262
PIRATA_6S_10W,159.17,8,6,2013,4,28,-6,-10,402.3,27.17,35.266
PIRATA_6S_10W,159.21,8,6,2013,5,33,-6,-10,401.7,27.18,35.271
PIRATA_6S_10W,159.25,8,6,2013,6,56,-6,-10,401.3,27.17,35.272
PIRATA_6S_10W,159.29,8,6,2013,7,35,-6,-10,401.5,27.17,35.269
PIRATA_6S_10W,159.34,8,6,2013,8,0,-6,-10,402.1,27.15,35.264
PIRATA_6S_10W,159.38,8,6,2013,9,23,-6,-10,402.7,27.16,35.258
PIRATA_6S_10W,159.42,8,6,2013,10,57,-6,-10,402.5,27.18,35.263
PIRATA_6S_10W,159.46,8,6,2013,11,14,-6,-10,402.2,27.19,35.263
PIRATA_6S_10W,159.5,8,6,2013,12,44,-6,-10,402.8,27.2,35.254
PIRATA_6S_10W,159.54,8,6,2013,13,13,-6,-10,403.1,27.2,35.249
PIRATA_6S_10W,159.59,8,6,2013,14,29,-6,-10,402.8,27.2,35.239
PIRATA_6S_10W,159.63,8,6,2013,15,56,-6,-10,402.9,27.19,35.227
PIRATA_6S_10W,159.67,8,6,2013,16,22,-6,-10,402.6,27.2,35.223
PIRATA_6S_10W,159.71,8,6,2013,17,53,-6,-10,402.2,27.22,35.238
PIRATA_6S_10W,159.75,8,6,2013,18,18,-6,-10,403,27.19,35.266
PIRATA_6S_10W,159.79,8,6,2013,19,49,-6,-10,403,27.15,35.266
PIRATA_6S_10W,159.84,8,6,2013,20,38,-6,-10,403.1,27.14,35.259
PIRATA_6S_10W,159.88,8,6,2013,21,0,-6,-10,402.6,27.15,35.258
PIRATA_6S_10W,159.92,8,6,2013,22,33,-6,-10,402.9,27.12,35.262
PIRATA_6S_10W,159.96,8,6,2013,23,28,-6,-10,403.1,27.14,35.269
PIRATA_6S_10W,160,9,6,2013,0,17,-6,-10,402.5,27.15,35.271
PIRATA_6S_10W,160.04,9,6,2013,1,22,-6,-10,403.1,27.15,35.267
PIRATA_6S_10W,160.09,9,6,2013,2,27,-6,-10,403.4,27.12,35.255
PIRATA_6S_10W,160.13,9,6,2013,3,34,-6,-10,403.6,27.11,35.236
PIRATA_6S_10W,160.17,9,6,2013,4,0,-6,-10,403.4,27.1,35.234
PIRATA_6S_10W,160.21,9,6,2013,5,17,-6,-10,403.6,27.09,35.237
PIRATA_6S_10W,160.25,9,6,2013,6,53,-6,-10,403.7,27.09,35.238
PIRATA_6S_10W,160.29,9,6,2013,7,13,-6,-10,404.3,27.09,35.24
PIRATA_6S_10W,160.34,9,6,2013,8,4,-6,-10,404.1,27.1,35.244
PIRATA_6S_10W,160.38,9,6,2013,9,3,-6,-10,404.4,27.12,35.24
PIRATA_6S_10W,160.42,9,6,2013,10,42,-6,-10,405,27.09,35.234
PIRATA_6S_10W,160.46,9,6,2013,11,58,-6,-10,404.6,27.12,35.226
PIRATA_6S_10W,160.5,9,6,2013,12,38,-6,-10,404.5,27.16,35.239
PIRATA_6S_10W,160.54,9,6,2013,13,9,-6,-10,404.2,27.18,35.259
PIRATA_6S_10W,160.59,9,6,2013,14,38,-6,-10,404.2,27.2,35.267
PIRATA_6S_10W,160.63,9,6,2013,15,3,-6,-10,403.3,27.2,35.27
PIRATA_6S_10W,160.67,9,6,2013,16,37,-6,-10,403.5,27.21,35.276
PIRATA_6S_10W,160.71,9,6,2013,17,46,-6,-10,403.5,27.18,35.276
PIRATA_6S_10W,160.75,9,6,2013,18,24,-6,-10,403.6,27.17,35.265
PIRATA_6S_10W,160.79,9,6,2013,19,41,-6,-10,403.6,27.15,35.258
PIRATA_6S_10W,160.83,9,6,2013,20,11,-6,-10,404.3,27.12,35.253
PIRATA_6S_10W,160.88,9,6,2013,21,48,-6,-10,404.2,27.12,35.245
PIRATA_6S_10W,160.92,9,6,2013,22,18,-6,-10,404.9,27.11,35.241
PIRATA_6S_10W,160.96,9,6,2013,23,47,-6,-10,405.4,27.09,35.237
PIRATA_6S_10W,161,10,6,2013,0,13,-6,-10,405.8,27.09,35.234
PIRATA_6S_10W,161.04,10,6,2013,1,42,-6,-10,405.8,27.11,35.234
PIRATA_6S_10W,161.08,10,6,2013,2,16,-6,-10,406,27.12,35.236
PIRATA_6S_10W,161.13,10,6,2013,3,46,-6,-10,406,27.1,35.24
PIRATA_6S_10W,161.17,10,6,2013,4,16,-6,-10,406.3,27.1,35.242
PIRATA_6S_10W,161.21,10,6,2013,5,49,-6,-10,405.9,27.1,35.241
PIRATA_6S_10W,161.25,10,6,2013,6,20,-6,-10,406.1,27.09,35.244
PIRATA_6S_10W,161.29,10,6,2013,7,53,-6,-10,406.2,27.09,35.249
PIRATA_6S_10W,161.34,10,6,2013,8,33,-6,-10,405.8,27.09,35.25
PIRATA_6S_10W,161.38,10,6,2013,9,57,-6,-10,405.4,27.1,35.252
PIRATA_6S_10W,161.42,10,6,2013,10,35,-6,-10,406.2,27.09,35.254
PIRATA_6S_10W,161.46,10,6,2013,11,25,-6,-10,406.1,27.1,35.255
PIRATA_6S_10W,161.5,10,6,2013,12,40,-6,-10,406.2,27.12,35.252
PIRATA_6S_10W,161.54,10,6,2013,13,12,-6,-10,406.3,27.15,35.254
PIRATA_6S_10W,161.59,10,6,2013,14,49,-6,-10,406.9,27.15,35.256
PIRATA_6S_10W,161.63,10,6,2013,15,15,-6,-10,406.3,27.15,35.26
PIRATA_6S_10W,161.67,10,6,2013,16,43,-6,-10,405.8,27.15,35.261
PIRATA_6S_10W,161.71,10,6,2013,17,51,-6,-10,406.5,27.12,35.259
PIRATA_6S_10W,161.75,10,6,2013,18,31,-6,-10,406.1,27.12,35.254
PIRATA_6S_10W,161.79,10,6,2013,19,46,-6,-10,405.7,27.12,35.256
PIRATA_6S_10W,161.83,10,6,2013,20,22,-6,-10,405.8,27.12,35.257
PIRATA_6S_10W,161.88,10,6,2013,21,49,-6,-10,406.1,27.1,35.258
PIRATA_6S_10W,161.92,10,6,2013,22,22,-6,-10,406.2,27.1,35.258
PIRATA_6S_10W,161.96,10,6,2013,23,57,-6,-10,407,27.09,35.26
PIRATA_6S_10W,162,11,6,2013,0,57,-6,-10,406.8,27.09,35.258
PIRATA_6S_10W,162.04,11,6,2013,1,8,-6,-10,406.3,27.09,35.258
PIRATA_6S_10W,162.09,11,6,2013,2,44,-6,-10,406,27.09,35.258
PIRATA_6S_10W,162.13,11,6,2013,3,19,-6,-10,405.7,27.09,35.258
PIRATA_6S_10W,162.17,11,6,2013,4,12,-6,-10,404.8,27.08,35.262
PIRATA_6S_10W,162.21,11,6,2013,5,26,-6,-10,404.2,27.08,35.277
PIRATA_6S_10W,162.25,11,6,2013,6,24,-6,-10,403.8,27.09,35.296
PIRATA_6S_10W,162.29,11,6,2013,7,28,-6,-10,404,27.08,35.306
PIRATA_6S_10W,162.34,11,6,2013,8,21,-6,-10,405,27.08,35.304
PIRATA_6S_10W,162.38,11,6,2013,9,30,-6,-10,404.6,27.08,35.305
PIRATA_6S_10W,162.42,11,6,2013,10,8,-6,-10,404.3,27.09,35.305
PIRATA_6S_10W,162.46,11,6,2013,11,20,-6,-10,404.3,27.08,35.304
PIRATA_6S_10W,162.5,11,6,2013,12,50,-6,-10,404.1,27.09,35.304
PIRATA_6S_10W,162.54,11,6,2013,13,23,-6,-10,404.3,27.12,35.305
PIRATA_6S_10W,162.59,11,6,2013,14,53,-6,-10,404,27.12,35.308
PIRATA_6S_10W,162.63,11,6,2013,15,22,-6,-10,403.9,27.12,35.31
PIRATA_6S_10W,162.67,11,6,2013,16,2,-6,-10,403.3,27.12,35.312
PIRATA_6S_10W,162.71,11,6,2013,17,32,-6,-10,403.4,27.11,35.319
PIRATA_6S_10W,162.75,11,6,2013,18,3,-6,-10,403.3,27.09,35.321
PIRATA_6S_10W,162.79,11,6,2013,19,36,-6,-10,403.2,27.09,35.325
PIRATA_6S_10W,162.84,11,6,2013,20,7,-6,-10,403.2,27.09,35.328
PIRATA_6S_10W,162.88,11,6,2013,21,36,-6,-10,403.3,27.07,35.334
PIRATA_6S_10W,162.92,11,6,2013,22,4,-6,-10,403.6,27.06,35.339
PIRATA_6S_10W,162.96,11,6,2013,23,28,-6,-10,403.5,27.06,35.341
PIRATA_6S_10W,163,12,6,2013,0,18,-6,-10,403.6,27.05,35.348
PIRATA_6S_10W,163.04,12,6,2013,1,26,-6,-10,403.5,27.05,35.353
PIRATA_6S_10W,163.09,12,6,2013,2,56,-6,-10,403.7,27.07,35.364
PIRATA_6S_10W,163.13,12,6,2013,3,8,-6,-10,404.1,27.06,35.381
PIRATA_6S_10W,163.17,12,6,2013,4,36,-6,-10,403.8,27.05,35.377
PIRATA_6S_10W,163.21,12,6,2013,5,50,-6,-10,403.4,27.05,35.379
PIRATA_6S_10W,163.25,12,6,2013,6,34,-6,-10,403.3,27.04,35.383
PIRATA_6S_10W,163.29,12,6,2013,7,36,-6,-10,403.5,27.04,35.389
PIRATA_6S_10W,163.34,12,6,2013,8,27,-6,-10,403.3,27.05,35.392
PIRATA_6S_10W,163.38,12,6,2013,9,42,-6,-10,403.5,27.04,35.397
PIRATA_6S_10W,163.42,12,6,2013,10,22,-6,-10,403.4,27.04,35.384
PIRATA_6S_10W,163.46,12,6,2013,11,55,-6,-10,403.1,27.04,35.374
PIRATA_6S_10W,163.5,12,6,2013,12,55,-6,-10,403.2,27.06,35.37
PIRATA_6S_10W,163.54,12,6,2013,13,22,-6,-10,403,27.08,35.369
PIRATA_6S_10W,163.59,12,6,2013,14,9,-6,-10,403.1,27.09,35.373
PIRATA_6S_10W,163.63,12,6,2013,15,17,-6,-10,403.7,27.09,35.376
PIRATA_6S_10W,163.67,12,6,2013,16,54,-6,-10,403.3,27.08,35.377
PIRATA_6S_10W,163.71,12,6,2013,17,16,-6,-10,403.6,27.07,35.378
PIRATA_6S_10W,163.75,12,6,2013,18,47,-6,-10,402.9,27.07,35.381
PIRATA_6S_10W,163.79,12,6,2013,19,22,-6,-10,403,27.07,35.385
PIRATA_6S_10W,163.84,12,6,2013,20,47,-6,-10,403,27.07,35.395
PIRATA_6S_10W,163.88,12,6,2013,21,24,-6,-10,404,27.07,35.406
PIRATA_6S_10W,163.92,12,6,2013,22,44,-6,-10,403.8,27.05,35.418
PIRATA_6S_10W,163.96,12,6,2013,23,11,-6,-10,404,27.05,35.417
PIRATA_6S_10W,164,13,6,2013,0,42,-6,-10,404.6,27.04,35.42
PIRATA_6S_10W,164.04,13,6,2013,1,4,-6,-10,405.4,27.03,35.427
PIRATA_6S_10W,164.09,13,6,2013,2,47,-6,-10,405.1,27.05,35.42
PIRATA_6S_10W,164.13,13,6,2013,3,22,-6,-10,405.1,27.05,35.424
PIRATA_6S_10W,164.17,13,6,2013,4,3,-6,-10,405.4,27.04,35.429
PIRATA_6S_10W,164.21,13,6,2013,5,41,-6,-10,405.6,27.04,35.434
PIRATA_6S_10W,164.25,13,6,2013,6,23,-6,-10,405,27.05,35.44
PIRATA_6S_10W,164.29,13,6,2013,7,45,-6,-10,405.7,27.06,35.452
PIRATA_6S_10W,164.34,13,6,2013,8,11,-6,-10,405.8,27.07,35.466
PIRATA_6S_10W,164.38,13,6,2013,9,25,-6,-10,405.4,27.07,35.469
PIRATA_6S_10W,164.42,13,6,2013,10,42,-6,-10,405.3,27.07,35.468
PIRATA_6S_10W,164.46,13,6,2013,11,50,-6,-10,405.7,27.08,35.459
PIRATA_6S_10W,164.5,13,6,2013,12,20,-6,-10,406.1,27.1,35.462
PIRATA_6S_10W,164.54,13,6,2013,13,58,-6,-10,406,27.1,35.465
PIRATA_6S_10W,164.58,13,6,2013,14,19,-6,-10,406,27.13,35.462
PIRATA_6S_10W,164.63,13,6,2013,15,3,-6,-10,405.9,27.12,35.464
PIRATA_6S_10W,164.67,13,6,2013,16,26,-6,-10,406.4,27.12,35.47
PIRATA_6S_10W,164.71,13,6,2013,17,47,-6,-10,406.4,27.12,35.479
PIRATA_6S_10W,164.75,13,6,2013,18,26,-6,-10,406.2,27.1,35.491
PIRATA_6S_10W,164.79,13,6,2013,19,7,-6,-10,405.7,27.08,35.488
PIRATA_6S_10W,164.84,13,6,2013,20,52,-6,-10,405.4,27.07,35.479
PIRATA_6S_10W,164.88,13,6,2013,21,13,-6,-10,405.2,27.07,35.477
PIRATA_6S_10W,164.92,13,6,2013,22,7,-6,-10,405.6,27.06,35.48
PIRATA_6S_10W,164.96,13,6,2013,23,20,-6,-10,405.6,27.08,35.489
PIRATA_6S_10W,165,14,6,2013,0,49,-6,-10,406.1,27.06,35.501
PIRATA_6S_10W,165.04,14,6,2013,1,21,-6,-10,406.4,27.04,35.498
PIRATA_6S_10W,165.09,14,6,2013,2,7,-6,-10,406.2,27.03,35.491
PIRATA_6S_10W,165.13,14,6,2013,3,21,-6,-10,406.2,27.03,35.489
PIRATA_6S_10W,165.17,14,6,2013,4,3,-6,-10,406.1,27.03,35.485
PIRATA_6S_10W,165.21,14,6,2013,5,29,-6,-10,405.9,27.02,35.486
PIRATA_6S_10W,165.25,14,6,2013,6,6,-6,-10,405.3,27.03,35.489
PIRATA_6S_10W,165.29,14,6,2013,7,30,-6,-10,405.1,27.04,35.493
PIRATA_6S_10W,165.34,14,6,2013,8,8,-6,-10,405.3,27.04,35.495
PIRATA_6S_10W,165.38,14,6,2013,9,15,-6,-10,405.1,27.05,35.496
PIRATA_6S_10W,165.42,14,6,2013,10,25,-6,-10,405.5,27.06,35.5
PIRATA_6S_10W,165.46,14,6,2013,11,10,-6,-10,405.6,27.07,35.503
PIRATA_6S_10W,165.5,14,6,2013,12,55,-6,-10,405.6,27.08,35.506
PIRATA_6S_10W,165.54,14,6,2013,13,24,-6,-10,406.7,27.09,35.51
PIRATA_6S_10W,165.59,14,6,2013,14,52,-6,-10,406.9,27.11,35.512
PIRATA_6S_10W,165.63,14,6,2013,15,39,-6,-10,406.9,27.1,35.514
PIRATA_6S_10W,165.67,14,6,2013,16,17,-6,-10,406.9,27.09,35.515
PIRATA_6S_10W,165.71,14,6,2013,17,47,-6,-10,406.5,27.08,35.517
PIRATA_6S_10W,165.75,14,6,2013,18,15,-6,-10,406.4,27.07,35.516
PIRATA_6S_10W,165.79,14,6,2013,19,34,-6,-10,406.3,27.07,35.517
PIRATA_6S_10W,165.84,14,6,2013,20,18,-6,-10,405.8,27.07,35.518
PIRATA_6S_10W,165.88,14,6,2013,21,28,-6,-10,406.2,27.06,35.523
PIRATA_6S_10W,165.92,14,6,2013,22,45,-6,-10,406.1,27.04,35.525
PIRATA_6S_10W,165.96,14,6,2013,23,15,-6,-10,405.9,27.04,35.527
PIRATA_6S_10W,166,15,6,2013,0,54,-6,-10,406.1,27.05,35.531
PIRATA_6S_10W,166.04,15,6,2013,1,16,-6,-10,406.6,27.03,35.533
PIRATA_6S_10W,166.09,15,6,2013,2,48,-6,-10,407,27.02,35.533
PIRATA_6S_10W,166.13,15,6,2013,3,15,-6,-10,407.2,27.04,35.535
PIRATA_6S_10W,166.17,15,6,2013,4,57,-6,-10,407,27.03,35.536
PIRATA_6S_10W,166.21,15,6,2013,5,29,-6,-10,407,27.03,35.533
PIRATA_6S_10W,166.25,15,6,2013,6,57,-6,-10,406.8,27.03,35.536
PIRATA_6S_10W,166.29,15,6,2013,7,23,-6,-10,406.2,27.03,35.541
PIRATA_6S_10W,166.34,15,6,2013,8,45,-6,-10,406.3,27.03,35.543
PIRATA_6S_10W,166.38,15,6,2013,9,5,-6,-10,406,27.04,35.543
PIRATA_6S_10W,166.42,15,6,2013,10,22,-6,-10,405.7,27.07,35.544
PIRATA_6S_10W,166.46,15,6,2013,11,57,-6,-10,405.9,27.04,35.545
PIRATA_6S_10W,166.5,15,6,2013,12,30,-6,-10,406.3,27.04,35.547
PIRATA_6S_10W,166.54,15,6,2013,13,0,-6,-10,406.3,27.07,35.548
PIRATA_6S_10W,166.59,15,6,2013,14,27,-6,-10,406.6,27.08,35.547
PIRATA_6S_10W,166.63,15,6,2013,15,3,-6,-10,406.8,27.07,35.549
PIRATA_6S_10W,166.67,15,6,2013,16,37,-6,-10,406.9,27.08,35.553
PIRATA_6S_10W,166.71,15,6,2013,17,13,-6,-10,406.9,27.07,35.554
PIRATA_6S_10W,166.75,15,6,2013,18,53,-6,-10,406.5,27.07,35.553
PIRATA_6S_10W,166.79,15,6,2013,19,8,-6,-10,406.4,27.04,35.552
PIRATA_6S_10W,166.84,15,6,2013,20,40,-6,-10,406,27.04,35.55
PIRATA_6S_10W,166.88,15,6,2013,21,58,-6,-10,406.2,27.03,35.549
PIRATA_6S_10W,166.92,15,6,2013,22,39,-6,-10,406.1,27.02,35.55
PIRATA_6S_10W,166.96,15,6,2013,23,58,-6,-10,406.1,27.02,35.55
PIRATA_6S_10W,167,16,6,2013,0,39,-6,-10,406.2,27,35.551
PIRATA_6S_10W,167.04,16,6,2013,1,14,-6,-10,406.5,27.01,35.552
PIRATA_6S_10W,167.09,16,6,2013,2,42,-6,-10,407.1,26.99,35.553
PIRATA_6S_10W,167.13,16,6,2013,3,22,-6,-10,406.6,26.99,35.552
PIRATA_6S_10W,167.17,16,6,2013,4,59,-6,-10,406.5,26.99,35.553
PIRATA_6S_10W,167.21,16,6,2013,5,32,-6,-10,406.2,27,35.553
PIRATA_6S_10W,167.25,16,6,2013,6,9,-6,-10,406,27,35.55
PIRATA_6S_10W,167.29,16,6,2013,7,18,-6,-10,405.7,26.98,35.55
PIRATA_6S_10W,167.34,16,6,2013,8,49,-6,-10,405.5,26.98,35.545
PIRATA_6S_10W,167.38,16,6,2013,9,10,-6,-10,405.5,26.97,35.543
PIRATA_6S_10W,167.42,16,6,2013,10,34,-6,-10,405.1,26.98,35.54
PIRATA_6S_10W,167.46,16,6,2013,11,3,-6,-10,405.3,26.99,35.539
PIRATA_6S_10W,167.5,16,6,2013,12,2,-6,-10,405.3,27.03,35.541
PIRATA_6S_10W,167.54,16,6,2013,13,55,-6,-10,405.8,27.05,35.542
PIRATA_6S_10W,167.59,16,6,2013,14,26,-6,-10,406,27.07,35.542
PIRATA_6S_10W,167.63,16,6,2013,15,3,-6,-10,406.2,27.05,35.543
PIRATA_6S_10W,167.67,16,6,2013,16,48,-6,-10,405.7,27.04,35.541
PIRATA_6S_10W,167.71,16,6,2013,17,20,-6,-10,405.8,27.02,35.539
PIRATA_6S_10W,167.75,16,6,2013,18,21,-6,-10,405.7,26.99,35.538
PIRATA_6S_10W,167.79,16,6,2013,19,27,-6,-10,405.1,26.98,35.535
PIRATA_6S_10W,167.84,16,6,2013,20,13,-6,-10,404.5,26.97,35.535
PIRATA_6S_10W,167.88,16,6,2013,21,48,-6,-10,404.6,26.96,35.534
PIRATA_6S_10W,167.92,16,6,2013,22,49,-6,-10,404.6,26.94,35.533
PIRATA_6S_10W,167.96,16,6,2013,23,25,-6,-10,406.5,26.94,35.533
PIRATA_6S_10W,168,17,6,2013,0,3,-6,-10,405.6,26.92,35.533
PIRATA_6S_10W,168.04,17,6,2013,1,23,-6,-10,405.2,26.92,35.533
PIRATA_6S_10W,168.09,17,6,2013,2,52,-6,-10,404.8,26.89,35.534
PIRATA_6S_10W,168.13,17,6,2013,3,19,-6,-10,405.4,26.88,35.536
PIRATA_6S_10W,168.17,17,6,2013,4,0,-6,-10,405.3,26.89,35.535
PIRATA_6S_10W,168.21,17,6,2013,5,28,-6,-10,405.1,26.89,35.536
PIRATA_6S_10W,168.25,17,6,2013,6,0,-6,-10,404.9,26.89,35.535
PIRATA_6S_10W,168.29,17,6,2013,7,27,-6,-10,404.8,26.87,35.538
PIRATA_6S_10W,168.34,17,6,2013,8,51,-6,-10,404.4,26.9,35.539
PIRATA_6S_10W,168.38,17,6,2013,9,11,-6,-10,404.1,26.92,35.538
PIRATA_6S_10W,168.42,17,6,2013,10,39,-6,-10,404.4,26.92,35.539
PIRATA_6S_10W,168.46,17,6,2013,11,17,-6,-10,404.1,26.92,35.538
PIRATA_6S_10W,168.5,17,6,2013,12,48,-6,-10,404,26.93,35.539
PIRATA_6S_10W,168.54,17,6,2013,13,9,-6,-10,404.1,26.94,35.539
PIRATA_6S_10W,168.59,17,6,2013,14,54,-6,-10,404.1,26.94,35.541
PIRATA_6S_10W,168.63,17,6,2013,15,23,-6,-10,404.4,26.94,35.541
PIRATA_6S_10W,168.67,17,6,2013,16,36,-6,-10,404.3,26.92,35.54
PIRATA_6S_10W,168.71,17,6,2013,17,7,-6,-10,404.3,26.89,35.538
PIRATA_6S_10W,168.75,17,6,2013,18,57,-6,-10,403.9,26.89,35.538
PIRATA_6S_10W,168.79,17,6,2013,19,6,-6,-10,404,26.86,35.538
PIRATA_6S_10W,168.84,17,6,2013,20,28,-6,-10,403.7,26.87,35.537
PIRATA_6S_10W,168.88,17,6,2013,21,56,-6,-10,403.2,26.87,35.535
PIRATA_6S_10W,168.92,17,6,2013,22,26,-6,-10,403.2,26.86,35.533
PIRATA_6S_10W,168.96,17,6,2013,23,59,-6,-10,403.6,26.86,35.537
PIRATA_6S_10W,169,18,6,2013,0,31,-6,-10,404.2,26.85,35.538
PIRATA_6S_10W,169.04,18,6,2013,1,5,-6,-10,404.2,26.85,35.538
PIRATA_6S_10W,169.09,18,6,2013,2,33,-6,-10,404.4,26.82,35.536
PIRATA_6S_10W,169.13,18,6,2013,3,3,-6,-10,404.4,26.82,35.537
PIRATA_6S_10W,169.17,18,6,2013,4,32,-6,-10,404.5,26.81,35.538
PIRATA_6S_10W,169.21,18,6,2013,5,56,-6,-10,404.6,26.81,35.54
PIRATA_6S_10W,169.25,18,6,2013,6,50,-6,-10,404.7,26.78,35.54
PIRATA_6S_10W,169.29,18,6,2013,7,58,-6,-10,404,26.81,35.542
PIRATA_6S_10W,169.34,18,6,2013,8,35,-6,-10,403.8,26.84,35.541
PIRATA_6S_10W,169.38,18,6,2013,9,56,-6,-10,403.3,26.88,35.541
PIRATA_6S_10W,169.42,18,6,2013,10,24,-6,-10,403.1,26.92,35.543
PIRATA_6S_10W,169.46,18,6,2013,11,12,-6,-10,403.8,26.94,35.547
PIRATA_6S_10W,169.5,18,6,2013,12,23,-6,-10,403.9,26.96,35.548
PIRATA_6S_10W,169.54,18,6,2013,13,45,-6,-10,404.4,26.97,35.549
PIRATA_6S_10W,169.58,18,6,2013,14,7,-6,-10,404.7,26.97,35.55
PIRATA_6S_10W,169.63,18,6,2013,15,10,-6,-10,405.1,26.97,35.55
PIRATA_6S_10W,169.67,18,6,2013,16,56,-6,-10,404.6,26.93,35.55
PIRATA_6S_10W,169.71,18,6,2013,17,21,-6,-10,404.6,26.9,35.55
PIRATA_6S_10W,169.75,18,6,2013,18,24,-6,-10,404.3,26.89,35.549
PIRATA_6S_10W,169.79,18,6,2013,19,45,-6,-10,403.9,26.86,35.549
PIRATA_6S_10W,169.84,18,6,2013,20,5,-6,-10,403.3,26.86,35.548
PIRATA_6S_10W,169.88,18,6,2013,21,17,-6,-10,403.1,26.86,35.549
PIRATA_6S_10W,169.92,18,6,2013,22,39,-6,-10,403.1,26.84,35.55
PIRATA_6S_10W,169.96,18,6,2013,23,1,-6,-10,403.2,26.83,35.55
PIRATA_6S_10W,170,19,6,2013,0,41,-6,-10,403.4,26.82,35.549
PIRATA_6S_10W,170.04,19,6,2013,1,1,-6,-10,403.3,26.82,35.548
PIRATA_6S_10W,170.09,19,6,2013,2,32,-6,-10,403.1,26.82,35.548
PIRATA_6S_10W,170.13,19,6,2013,3,8,-6,-10,403.4,26.81,35.549
PIRATA_6S_10W,170.17,19,6,2013,4,48,-6,-10,403.2,26.81,35.55
PIRATA_6S_10W,170.21,19,6,2013,5,14,-6,-10,403.3,26.79,35.549
PIRATA_6S_10W,170.25,19,6,2013,6,50,-6,-10,403,26.78,35.549
PIRATA_6S_10W,170.29,19,6,2013,7,24,-6,-10,403.1,26.77,35.547
PIRATA_6S_10W,170.34,19,6,2013,8,13,-6,-10,402.6,26.78,35.543
PIRATA_6S_10W,170.38,19,6,2013,9,22,-6,-10,402.5,26.81,35.539
PIRATA_6S_10W,170.42,19,6,2013,10,51,-6,-10,402.1,26.84,35.539
PIRATA_6S_10W,170.46,19,6,2013,11,26,-6,-10,401.7,26.86,35.541
PIRATA_6S_10W,170.5,19,6,2013,12,50,-6,-10,401.9,26.89,35.543
PIRATA_6S_10W,170.54,19,6,2013,13,29,-6,-10,401.9,26.91,35.544
PIRATA_6S_10W,170.59,19,6,2013,14,57,-6,-10,402.5,26.91,35.544
PIRATA_6S_10W,170.63,19,6,2013,15,29,-6,-10,402.4,26.91,35.544
PIRATA_6S_10W,170.67,19,6,2013,16,3,-6,-10,402.6,26.89,35.545
PIRATA_6S_10W,170.71,19,6,2013,17,27,-6,-10,402.5,26.86,35.545
PIRATA_6S_10W,170.75,19,6,2013,18,56,-6,-10,402.7,26.84,35.545
PIRATA_6S_10W,170.79,19,6,2013,19,17,-6,-10,402.6,26.84,35.546
PIRATA_6S_10W,170.84,19,6,2013,20,44,-6,-10,402.6,26.82,35.545
PIRATA_6S_10W,170.88,19,6,2013,21,20,-6,-10,402.4,26.82,35.545
PIRATA_6S_10W,170.92,19,6,2013,22,54,-6,-10,402.5,26.81,35.545
PIRATA_6S_10W,170.96,19,6,2013,23,32,-6,-10,402.1,26.81,35.544
PIRATA_6S_10W,171,20,6,2013,0,58,-6,-10,402.2,26.81,35.544
PIRATA_6S_10W,171.04,20,6,2013,1,27,-6,-10,402,26.81,35.544
PIRATA_6S_10W,171.09,20,6,2013,2,57,-6,-10,402,26.81,35.546
PIRATA_6S_10W,171.13,20,6,2013,3,23,-6,-10,402,26.79,35.545
PIRATA_6S_10W,171.17,20,6,2013,4,48,-6,-10,401.7,26.79,35.545
PIRATA_6S_10W,171.21,20,6,2013,5,13,-6,-10,401.8,26.79,35.546
PIRATA_6S_10W,171.25,20,6,2013,6,58,-6,-10,402,26.79,35.548
PIRATA_6S_10W,171.29,20,6,2013,7,16,-6,-10,402.1,26.78,35.551
PIRATA_6S_10W,171.34,20,6,2013,8,56,-6,-10,402.3,26.79,35.554
PIRATA_6S_10W,171.38,20,6,2013,9,29,-6,-10,401.9,26.81,35.557
PIRATA_6S_10W,171.42,20,6,2013,10,47,-6,-10,401.8,26.83,35.559
PIRATA_6S_10W,171.46,20,6,2013,11,8,-6,-10,401.6,26.84,35.567
PIRATA_6S_10W,171.5,20,6,2013,12,11,-6,-10,401.7,26.87,35.572
PIRATA_6S_10W,171.54,20,6,2013,13,25,-6,-10,401.5,26.89,35.578
PIRATA_6S_10W,171.59,20,6,2013,14,2,-6,-10,401.8,26.89,35.579
PIRATA_6S_10W,171.63,20,6,2013,15,19,-6,-10,402,26.89,35.581
PIRATA_6S_10W,171.67,20,6,2013,16,2,-6,-10,402.1,26.86,35.582
PIRATA_6S_10W,171.71,20,6,2013,17,33,-6,-10,402.1,26.84,35.579
PIRATA_6S_10W,171.75,20,6,2013,18,28,-6,-10,402.1,26.83,35.577
PIRATA_6S_10W,171.79,20,6,2013,19,42,-6,-10,402.2,26.83,35.579
