MOORING,DAY_OF_YEAR,DD,MM,YYYY,HH,SS,LATITUDE,LONGITUDE,FCO2_WAT,SST,SSS,ATM_PRE
,,,,,,,,,UATM,DEG_C,,
PIRATA_6S_10W,283.96,9,10,2008,23,22,-6,-10,414.4,24.17,36.083,1013.6
PIRATA_6S_10W,284,10,10,2008,0,59,-6,-10,414.5,24.19,36.083,1013
PIRATA_6S_10W,284.04,10,10,2008,1,34,-6,-10,414.5,24.18,36.0831,1012.3
PIRATA_6S_10W,284.08,10,10,2008,2,16,-6,-10,414.2,24.15,36.0832,1011.7
PIRATA_6S_10W,284.12,10,10,2008,3,50,-6,-10,414.4,24.14,36.0832,1011.4
PIRATA_6S_10W,284.17,10,10,2008,4,10,-6,-10,414.6,24.14,36.0833,1011.5
PIRATA_6S_10W,284.21,10,10,2008,5,36,-6,-10,414.5,24.12,36.0834,1012
PIRATA_6S_10W,284.25,10,10,2008,6,9,-6,-10,414.9,24.12,36.0835,1012.6
PIRATA_6S_10W,284.29,10,10,2008,7,39,-6,-10,414.7,24.12,36.0836,1013.5
PIRATA_6S_10W,284.33,10,10,2008,8,18,-6,-10,414.4,24.14,36.0837,1014.2
PIRATA_6S_10W,284.38,10,10,2008,9,26,-6,-10,415.1,24.24,36.0838,1014.4
PIRATA_6S_10W,284.42,10,10,2008,10,2,-6,-10,414.7,24.37,36.0838,1014.5
PIRATA_6S_10W,284.46,10,10,2008,11,18,-6,-10,415.9,24.63,36.0839,1014.2
PIRATA_6S_10W,284.5,10,10,2008,12,21,-6,-10,418.6,24.83,36.084,1013.5
PIRATA_6S_10W,284.54,10,10,2008,13,48,-6,-10,422.2,24.98,36.0841,1012.7
PIRATA_6S_10W,284.58,10,10,2008,14,21,-6,-10,426.1,25.23,36.0842,1012
PIRATA_6S_10W,284.62,10,10,2008,15,10,-6,-10,429.1,25.11,36.0843,1011.5
PIRATA_6S_10W,284.67,10,10,2008,16,7,-6,-10,430.2,24.94,36.0843,1011.6
PIRATA_6S_10W,284.71,10,10,2008,17,9,-6,-10,428.9,24.71,36.0844,1011.7
PIRATA_6S_10W,284.75,10,10,2008,18,36,-6,-10,425.2,24.5,36.0845,1012.4
PIRATA_6S_10W,284.79,10,10,2008,19,26,-6,-10,421.1,24.63,36.0846,1012.6
PIRATA_6S_10W,284.83,10,10,2008,20,43,-6,-10,420.7,24.62,36.0847,1013.4
PIRATA_6S_10W,284.88,10,10,2008,21,28,-6,-10,421.9,24.57,36.0848,1013.9
PIRATA_6S_10W,284.92,10,10,2008,22,27,-6,-10,420.7,24.55,36.0848,1014.3
PIRATA_6S_10W,284.96,10,10,2008,23,4,-6,-10,420.7,24.44,36.0849,1014.1
PIRATA_6S_10W,285,11,10,2008,0,4,-6,-10,419.5,24.38,36.085,1013.3
PIRATA_6S_10W,285.04,11,10,2008,1,40,-6,-10,418,24.35,36.0851,1012.5
PIRATA_6S_10W,285.08,11,10,2008,2,30,-6,-10,417.5,24.32,36.0853,1012.1
PIRATA_6S_10W,285.12,11,10,2008,3,47,-6,-10,416.8,24.28,36.0854,1011.8
PIRATA_6S_10W,285.17,11,10,2008,4,46,-6,-10,416.4,24.26,36.0855,1012.1
PIRATA_6S_10W,285.21,11,10,2008,5,36,-6,-10,416.6,24.24,36.0856,1012.5
PIRATA_6S_10W,285.25,11,10,2008,6,57,-6,-10,416,24.23,36.0858,1013.1
PIRATA_6S_10W,285.29,11,10,2008,7,19,-6,-10,415.9,24.24,36.0859,1013.8
PIRATA_6S_10W,285.33,11,10,2008,8,46,-6,-10,415,24.28,36.086,1014.4
PIRATA_6S_10W,285.38,11,10,2008,9,24,-6,-10,414.5,24.33,36.0861,1014.8
PIRATA_6S_10W,285.42,11,10,2008,10,34,-6,-10,414.3,24.42,36.0863,1015
PIRATA_6S_10W,285.46,11,10,2008,11,49,-6,-10,414.9,24.47,36.0864,1014.7
PIRATA_6S_10W,285.5,11,10,2008,12,24,-6,-10,415.7,24.58,36.0865,1014.1
PIRATA_6S_10W,285.54,11,10,2008,13,37,-6,-10,417.3,24.63,36.0866,1013.4
PIRATA_6S_10W,285.58,11,10,2008,14,47,-6,-10,418.9,24.64,36.0868,1012.4
PIRATA_6S_10W,285.62,11,10,2008,15,20,-6,-10,418.6,24.55,36.0869,1012
PIRATA_6S_10W,285.67,11,10,2008,16,47,-6,-10,418.7,24.59,36.087,1011.6
PIRATA_6S_10W,285.71,11,10,2008,17,54,-6,-10,419,24.54,36.0871,1011.6
PIRATA_6S_10W,285.75,11,10,2008,18,19,-6,-10,419.2,24.47,36.0872,1012.1
PIRATA_6S_10W,285.79,11,10,2008,19,8,-6,-10,418.2,24.49,36.0874,1012.8
PIRATA_6S_10W,285.83,11,10,2008,20,39,-6,-10,417.7,24.43,36.0875,1013.6
PIRATA_6S_10W,285.88,11,10,2008,21,3,-6,-10,417.1,24.39,36.0876,1014.1
PIRATA_6S_10W,285.92,11,10,2008,22,22,-6,-10,416.7,24.37,36.0877,1014.5
PIRATA_6S_10W,285.96,11,10,2008,23,52,-6,-10,416.1,24.35,36.0879,1015.1
PIRATA_6S_10W,286,12,10,2008,0,59,-6,-10,417.2,24.32,36.088,1014.7
PIRATA_6S_10W,286.04,12,10,2008,1,31,-6,-10,416,24.34,36.0879,1014.2
PIRATA_6S_10W,286.08,12,10,2008,2,56,-6,-10,416.3,24.32,36.0877,1013.3
PIRATA_6S_10W,286.12,12,10,2008,3,18,-6,-10,415.9,24.31,36.0876,1012.8
PIRATA_6S_10W,286.17,12,10,2008,4,54,-6,-10,416.7,24.3,36.0875,1012.7
PIRATA_6S_10W,286.21,12,10,2008,5,22,-6,-10,416.1,24.28,36.0874,1012.8
PIRATA_6S_10W,286.25,12,10,2008,6,55,-6,-10,416.1,24.26,36.0872,1013.8
PIRATA_6S_10W,286.29,12,10,2008,7,29,-6,-10,416.3,24.28,36.0871,1014.5
PIRATA_6S_10W,286.33,12,10,2008,8,21,-6,-10,415.4,24.29,36.087,1014.7
PIRATA_6S_10W,286.38,12,10,2008,9,3,-6,-10,415.1,24.34,36.0869,1015.2
PIRATA_6S_10W,286.42,12,10,2008,10,20,-6,-10,415.1,24.38,36.0868,1015.2
PIRATA_6S_10W,286.46,12,10,2008,11,54,-6,-10,415.4,24.45,36.0866,1015.1
PIRATA_6S_10W,286.5,12,10,2008,12,14,-6,-10,416.3,24.47,36.0865,1014.6
PIRATA_6S_10W,286.54,12,10,2008,13,9,-6,-10,416.4,24.52,36.0864,1014
PIRATA_6S_10W,286.58,12,10,2008,14,18,-6,-10,416.7,24.61,36.0863,1013.3
PIRATA_6S_10W,286.62,12,10,2008,15,48,-6,-10,418,24.58,36.0861,1012.5
PIRATA_6S_10W,286.67,12,10,2008,16,6,-6,-10,418.4,24.55,36.086,1012.4
PIRATA_6S_10W,286.71,12,10,2008,17,27,-6,-10,419.2,24.49,36.0859,1012.4
PIRATA_6S_10W,286.75,12,10,2008,18,53,-6,-10,417.8,24.49,36.0858,1012.4
PIRATA_6S_10W,286.79,12,10,2008,19,24,-6,-10,417.8,24.5,36.0856,1012.7
PIRATA_6S_10W,286.83,12,10,2008,20,36,-6,-10,417.2,24.44,36.0855,1013
PIRATA_6S_10W,286.88,12,10,2008,21,2,-6,-10,416.6,24.42,36.0854,1014
PIRATA_6S_10W,286.92,12,10,2008,22,52,-6,-10,416.3,24.39,36.0853,1014.4
PIRATA_6S_10W,286.96,12,10,2008,23,54,-6,-10,415.7,24.38,36.0851,1014.4
PIRATA_6S_10W,287,13,10,2008,0,21,-6,-10,415.3,24.37,36.085,1014.2
PIRATA_6S_10W,287.04,13,10,2008,1,56,-6,-10,415.4,24.39,36.085,1013
PIRATA_6S_10W,287.08,13,10,2008,2,23,-6,-10,415.4,24.36,36.085,1012.1
PIRATA_6S_10W,287.12,13,10,2008,3,0,-6,-10,415.8,24.38,36.085,1011.8
PIRATA_6S_10W,287.17,13,10,2008,4,30,-6,-10,415,24.36,36.085,1011.6
PIRATA_6S_10W,287.21,13,10,2008,5,48,-6,-10,415.4,24.34,36.085,1012
PIRATA_6S_10W,287.25,13,10,2008,6,22,-6,-10,414.9,24.32,36.085,1012.4
PIRATA_6S_10W,287.29,13,10,2008,7,42,-6,-10,415.8,24.3,36.085,1013.2
PIRATA_6S_10W,287.33,13,10,2008,8,27,-6,-10,415,24.32,36.085,1013.9
PIRATA_6S_10W,287.38,13,10,2008,9,11,-6,-10,414.7,24.33,36.085,1014.4
PIRATA_6S_10W,287.42,13,10,2008,10,25,-6,-10,414.4,24.34,36.085,1014.5
PIRATA_6S_10W,287.46,13,10,2008,11,2,-6,-10,414.7,24.36,36.085,1014.4
PIRATA_6S_10W,287.5,13,10,2008,12,33,-6,-10,414.2,24.43,36.085,1013.9
PIRATA_6S_10W,287.54,13,10,2008,13,5,-6,-10,414.8,24.5,36.085,1012.9
PIRATA_6S_10W,287.58,13,10,2008,14,36,-6,-10,415.7,24.59,36.085,1012.1
PIRATA_6S_10W,287.62,13,10,2008,15,3,-6,-10,417.1,24.59,36.085,1011.7
PIRATA_6S_10W,287.67,13,10,2008,16,31,-6,-10,417.9,24.51,36.085,1011.4
PIRATA_6S_10W,287.71,13,10,2008,17,58,-6,-10,417.1,24.52,36.085,1011.3
PIRATA_6S_10W,287.75,13,10,2008,18,16,-6,-10,416.8,24.51,36.085,1011.7
PIRATA_6S_10W,287.79,13,10,2008,19,2,-6,-10,416.7,24.43,36.085,1012.3
PIRATA_6S_10W,287.83,13,10,2008,20,17,-6,-10,416.9,24.4,36.085,1013
PIRATA_6S_10W,287.88,13,10,2008,21,29,-6,-10,416.5,24.38,36.085,1013.3
PIRATA_6S_10W,287.92,13,10,2008,22,19,-6,-10,415.6,24.38,36.085,1013.7
PIRATA_6S_10W,287.96,13,10,2008,23,11,-6,-10,416.4,24.37,36.085,1014
PIRATA_6S_10W,288,14,10,2008,0,13,-6,-10,416.6,24.35,36.085,1013.5
PIRATA_6S_10W,288.04,14,10,2008,1,16,-6,-10,417,24.34,36.0852,1013.1
PIRATA_6S_10W,288.08,14,10,2008,2,44,-6,-10,415.9,24.37,36.0854,1012.1
PIRATA_6S_10W,288.12,14,10,2008,3,43,-6,-10,415.5,24.36,36.0856,1011.3
PIRATA_6S_10W,288.17,14,10,2008,4,50,-6,-10,415.9,24.34,36.0858,1011
PIRATA_6S_10W,288.21,14,10,2008,5,30,-6,-10,415.7,24.34,36.086,1011
PIRATA_6S_10W,288.25,14,10,2008,6,44,-6,-10,415,24.33,36.0863,1011.7
PIRATA_6S_10W,288.29,14,10,2008,7,12,-6,-10,415,24.34,36.0865,1012.3
PIRATA_6S_10W,288.33,14,10,2008,8,45,-6,-10,415.1,24.34,36.0867,1013.1
PIRATA_6S_10W,288.38,14,10,2008,9,15,-6,-10,415.1,24.38,36.0869,1013.8
PIRATA_6S_10W,288.42,14,10,2008,10,44,-6,-10,414.9,24.43,36.0871,1014
PIRATA_6S_10W,288.46,14,10,2008,11,34,-6,-10,415.4,24.56,36.0873,1013.6
PIRATA_6S_10W,288.5,14,10,2008,12,47,-6,-10,416.7,24.62,36.0875,1013.3
PIRATA_6S_10W,288.54,14,10,2008,13,24,-6,-10,418.8,24.67,36.0877,1012.8
PIRATA_6S_10W,288.58,14,10,2008,14,45,-6,-10,419.9,24.84,36.0879,1011.9
PIRATA_6S_10W,288.62,14,10,2008,15,18,-6,-10,421.6,24.76,36.0881,1011.3
PIRATA_6S_10W,288.67,14,10,2008,16,58,-6,-10,421.6,24.69,36.0883,1011.1
PIRATA_6S_10W,288.71,14,10,2008,17,32,-6,-10,420.7,24.67,36.0885,1011.4
PIRATA_6S_10W,288.75,14,10,2008,18,45,-6,-10,421.3,24.61,36.0887,1011.9
PIRATA_6S_10W,288.79,14,10,2008,19,28,-6,-10,420.1,24.53,36.089,1012.4
PIRATA_6S_10W,288.83,14,10,2008,20,54,-6,-10,418.4,24.52,36.0892,1013.1
PIRATA_6S_10W,288.88,14,10,2008,21,25,-6,-10,418.7,24.5,36.0894,1013.6
PIRATA_6S_10W,288.92,14,10,2008,22,56,-6,-10,417.6,24.49,36.0896,1014
PIRATA_6S_10W,288.96,14,10,2008,23,46,-6,-10,417.1,24.45,36.0898,1014.4
PIRATA_6S_10W,289,15,10,2008,0,59,-6,-10,416.8,24.43,36.09,1013.8
PIRATA_6S_10W,289.04,15,10,2008,1,25,-6,-10,416,24.42,36.09,1013.1
PIRATA_6S_10W,289.08,15,10,2008,2,56,-6,-10,416.4,24.39,36.0901,1012.4
PIRATA_6S_10W,289.12,15,10,2008,3,17,-6,-10,417.1,24.38,36.0901,1011.8
PIRATA_6S_10W,289.17,15,10,2008,4,58,-6,-10,416.5,24.39,36.0902,1011.5
PIRATA_6S_10W,289.21,15,10,2008,5,26,-6,-10,417.2,24.38,36.0902,1012.1
PIRATA_6S_10W,289.25,15,10,2008,6,35,-6,-10,417.7,24.37,36.0902,1012.4
PIRATA_6S_10W,289.29,15,10,2008,7,24,-6,-10,417.8,24.39,36.0903,1013.1
PIRATA_6S_10W,289.33,15,10,2008,8,52,-6,-10,417.3,24.39,36.0903,1014.1
PIRATA_6S_10W,289.38,15,10,2008,9,35,-6,-10,417,24.41,36.0904,1014.8
PIRATA_6S_10W,289.42,15,10,2008,10,17,-6,-10,416.5,24.47,36.0904,1014.8
PIRATA_6S_10W,289.46,15,10,2008,11,58,-6,-10,416.9,24.58,36.0905,1014.7
PIRATA_6S_10W,289.5,15,10,2008,12,36,-6,-10,417.5,24.61,36.0905,1014.2
PIRATA_6S_10W,289.54,15,10,2008,13,49,-6,-10,418.5,24.69,36.0905,1013.4
PIRATA_6S_10W,289.58,15,10,2008,14,14,-6,-10,419.6,24.69,36.0906,1012.8
PIRATA_6S_10W,289.62,15,10,2008,15,39,-6,-10,420.3,24.69,36.0906,1012.3
PIRATA_6S_10W,289.67,15,10,2008,16,8,-6,-10,420.4,24.68,36.0907,1011.9
PIRATA_6S_10W,289.71,15,10,2008,17,27,-6,-10,420.7,24.65,36.0907,1012
PIRATA_6S_10W,289.75,15,10,2008,18,56,-6,-10,419.8,24.65,36.0908,1012.6
PIRATA_6S_10W,289.79,15,10,2008,19,29,-6,-10,419.2,24.54,36.0908,1013.4
PIRATA_6S_10W,289.83,15,10,2008,20,55,-6,-10,419.2,24.53,36.0908,1014
PIRATA_6S_10W,289.88,15,10,2008,21,28,-6,-10,418.9,24.5,36.0909,1014.8
PIRATA_6S_10W,289.92,15,10,2008,22,43,-6,-10,417.6,24.52,36.0909,1015.3
PIRATA_6S_10W,289.96,15,10,2008,23,28,-6,-10,417.7,24.5,36.091,1015.2
PIRATA_6S_10W,290,16,10,2008,0,43,-6,-10,418.1,24.49,36.091,1015.1
PIRATA_6S_10W,290.04,16,10,2008,1,13,-6,-10,418.1,24.48,36.0912,1014.3
PIRATA_6S_10W,290.08,16,10,2008,2,55,-6,-10,417.8,24.47,36.0913,1013.5
PIRATA_6S_10W,290.12,16,10,2008,3,4,-6,-10,418.2,24.46,36.0915,1013.3
PIRATA_6S_10W,290.17,16,10,2008,4,49,-6,-10,417.3,24.43,36.0917,1013.1
PIRATA_6S_10W,290.21,16,10,2008,5,32,-6,-10,418.3,24.41,36.0918,1013.4
PIRATA_6S_10W,290.25,16,10,2008,6,48,-6,-10,418.9,24.42,36.092,1014
PIRATA_6S_10W,290.29,16,10,2008,7,4,-6,-10,418.4,24.42,36.0922,1014.6
PIRATA_6S_10W,290.33,16,10,2008,8,23,-6,-10,418.3,24.44,36.0923,1015.2
PIRATA_6S_10W,290.38,16,10,2008,9,3,-6,-10,417.5,24.48,36.0925,1015.9
PIRATA_6S_10W,290.42,16,10,2008,10,31,-6,-10,416.8,24.54,36.0927,1015.9
PIRATA_6S_10W,290.46,16,10,2008,11,59,-6,-10,417.4,24.58,36.0928,1015.7
PIRATA_6S_10W,290.5,16,10,2008,12,31,-6,-10,419.1,24.61,36.093,1015.2
PIRATA_6S_10W,290.54,16,10,2008,13,9,-6,-10,418.3,25.02,36.0932,1015
PIRATA_6S_10W,290.58,16,10,2008,14,28,-6,-10,420.7,24.75,36.0933,1014.1
PIRATA_6S_10W,290.62,16,10,2008,15,2,-6,-10,422.9,24.73,36.0935,1013.3
PIRATA_6S_10W,290.67,16,10,2008,16,35,-6,-10,422.4,24.61,36.0937,1013
PIRATA_6S_10W,290.71,16,10,2008,17,41,-6,-10,420.9,24.59,36.0938,1012.8
PIRATA_6S_10W,290.75,16,10,2008,18,57,-6,-10,419.5,24.52,36.094,1013.4
PIRATA_6S_10W,290.79,16,10,2008,19,24,-6,-10,418.4,24.5,36.0942,1014.1
PIRATA_6S_10W,290.83,16,10,2008,20,2,-6,-10,417.6,24.47,36.0943,1014.5
PIRATA_6S_10W,290.88,16,10,2008,21,23,-6,-10,417.4,24.46,36.0945,1014.9
PIRATA_6S_10W,290.92,16,10,2008,22,12,-6,-10,417.7,24.46,36.0947,1015.1
PIRATA_6S_10W,290.96,16,10,2008,23,57,-6,-10,416.9,24.46,36.0948,1015.1
PIRATA_6S_10W,291,17,10,2008,0,31,-6,-10,416.5,24.44,36.095,1014.6
PIRATA_6S_10W,291.04,17,10,2008,1,58,-6,-10,416.8,24.44,36.0952,1013.7
PIRATA_6S_10W,291.08,17,10,2008,2,33,-6,-10,417,24.42,36.0954,1013.1
PIRATA_6S_10W,291.12,17,10,2008,3,22,-6,-10,416.8,24.43,36.0956,1013.1
PIRATA_6S_10W,291.17,17,10,2008,4,31,-6,-10,416.5,24.43,36.0958,1012.8
PIRATA_6S_10W,291.21,17,10,2008,5,24,-6,-10,416.6,24.42,36.096,1013.1
PIRATA_6S_10W,291.25,17,10,2008,6,30,-6,-10,416.3,24.43,36.0962,1013.4
PIRATA_6S_10W,291.29,17,10,2008,7,59,-6,-10,416.7,24.45,36.0965,1013.9
PIRATA_6S_10W,291.33,17,10,2008,8,28,-6,-10,417.1,24.47,36.0967,1014.8
PIRATA_6S_10W,291.38,17,10,2008,9,59,-6,-10,416.6,24.5,36.0969,1015.3
PIRATA_6S_10W,291.42,17,10,2008,10,24,-6,-10,416.1,24.56,36.0971,1015.3
PIRATA_6S_10W,291.46,17,10,2008,11,6,-6,-10,416.5,24.65,36.0973,1014.9
PIRATA_6S_10W,291.5,17,10,2008,12,7,-6,-10,417.6,24.74,36.0975,1014.5
PIRATA_6S_10W,291.54,17,10,2008,13,42,-6,-10,418.5,24.9,36.0977,1013.4
PIRATA_6S_10W,291.58,17,10,2008,14,13,-6,-10,419.8,24.92,36.0979,1012.7
PIRATA_6S_10W,291.62,17,10,2008,15,49,-6,-10,421.7,24.89,36.0981,1012.2
PIRATA_6S_10W,291.67,17,10,2008,16,46,-6,-10,421.6,24.84,36.0983,1011.8
PIRATA_6S_10W,291.71,17,10,2008,17,28,-6,-10,422,24.73,36.0985,1012
PIRATA_6S_10W,291.75,17,10,2008,18,48,-6,-10,420.1,24.67,36.0988,1012.3
PIRATA_6S_10W,291.79,17,10,2008,19,9,-6,-10,418.4,24.67,36.099,1012.7
PIRATA_6S_10W,291.83,17,10,2008,20,56,-6,-10,418.3,24.64,36.0992,1013.3
PIRATA_6S_10W,291.88,17,10,2008,21,12,-6,-10,417.4,24.57,36.0994,1014
PIRATA_6S_10W,291.92,17,10,2008,22,56,-6,-10,416.7,24.54,36.0996,1014.6
PIRATA_6S_10W,291.96,17,10,2008,23,36,-6,-10,416.5,24.54,36.0998,1014.8
PIRATA_6S_10W,292,18,10,2008,0,24,-6,-10,416,24.54,36.1,1014.4
PIRATA_6S_10W,292.04,18,10,2008,1,51,-6,-10,415.8,24.54,36.1001,1013.6
PIRATA_6S_10W,292.08,18,10,2008,2,23,-6,-10,416.1,24.55,36.1002,1012.9
PIRATA_6S_10W,292.12,18,10,2008,3,50,-6,-10,416.9,24.55,36.1003,1012.5
PIRATA_6S_10W,292.17,18,10,2008,4,5,-6,-10,417.2,24.52,36.1003,1012.4
PIRATA_6S_10W,292.21,18,10,2008,5,22,-6,-10,417.3,24.52,36.1004,1012.7
PIRATA_6S_10W,292.25,18,10,2008,6,2,-6,-10,418.9,24.51,36.1005,1013
PIRATA_6S_10W,292.29,18,10,2008,7,24,-6,-10,417.6,24.51,36.1006,1014.1
PIRATA_6S_10W,292.33,18,10,2008,8,30,-6,-10,416.7,24.52,36.1007,1014.7
PIRATA_6S_10W,292.38,18,10,2008,9,19,-6,-10,417.6,24.52,36.1007,1015.2
PIRATA_6S_10W,292.42,18,10,2008,10,3,-6,-10,416.3,24.55,36.1008,1015.1
PIRATA_6S_10W,292.46,18,10,2008,11,43,-6,-10,416.2,24.57,36.1009,1014.9
PIRATA_6S_10W,292.5,18,10,2008,12,2,-6,-10,416.5,24.62,36.101,1014.2
PIRATA_6S_10W,292.54,18,10,2008,13,39,-6,-10,417.1,24.66,36.1011,1013.4
PIRATA_6S_10W,292.58,18,10,2008,14,8,-6,-10,417.8,24.72,36.1012,1012.6
PIRATA_6S_10W,292.62,18,10,2008,15,31,-6,-10,418,24.71,36.1012,1012.4
PIRATA_6S_10W,292.67,18,10,2008,16,59,-6,-10,419.3,24.74,36.1013,1012.1
PIRATA_6S_10W,292.71,18,10,2008,17,42,-6,-10,418.7,24.69,36.1014,1012.4
PIRATA_6S_10W,292.75,18,10,2008,18,6,-6,-10,419.5,24.64,36.1015,1013
PIRATA_6S_10W,292.79,18,10,2008,19,44,-6,-10,418.1,24.61,36.1016,1013.3
PIRATA_6S_10W,292.83,18,10,2008,20,0,-6,-10,417.2,24.57,36.1017,1013.7
PIRATA_6S_10W,292.88,18,10,2008,21,13,-6,-10,417.5,24.56,36.1017,1014.6
PIRATA_6S_10W,292.92,18,10,2008,22,37,-6,-10,417,24.56,36.1018,1015.2
PIRATA_6S_10W,292.96,18,10,2008,23,5,-6,-10,417.4,24.55,36.1019,1015.6
PIRATA_6S_10W,293,19,10,2008,0,38,-6,-10,417.7,24.55,36.102,1015.4
PIRATA_6S_10W,293.04,19,10,2008,1,2,-6,-10,417,24.55,36.1023,1014.5
PIRATA_6S_10W,293.08,19,10,2008,2,30,-6,-10,416.9,24.56,36.1027,1014.2
PIRATA_6S_10W,293.12,19,10,2008,3,4,-6,-10,416.9,24.56,36.103,1013.6
PIRATA_6S_10W,293.17,19,10,2008,4,36,-6,-10,417.7,24.56,36.1033,1013.3
PIRATA_6S_10W,293.21,19,10,2008,5,21,-6,-10,417.6,24.54,36.1037,1013.8
PIRATA_6S_10W,293.25,19,10,2008,6,36,-6,-10,417.3,24.55,36.104,1014.3
PIRATA_6S_10W,293.29,19,10,2008,7,45,-6,-10,417.3,24.55,36.1043,1015
PIRATA_6S_10W,293.33,19,10,2008,8,48,-6,-10,417,24.55,36.1047,1015.5
PIRATA_6S_10W,293.38,19,10,2008,9,33,-6,-10,416.4,24.58,36.105,1015.9
PIRATA_6S_10W,293.42,19,10,2008,10,27,-6,-10,416.2,24.6,36.1053,1015.8
PIRATA_6S_10W,293.46,19,10,2008,11,35,-6,-10,416.3,24.67,36.1057,1015.8
PIRATA_6S_10W,293.5,19,10,2008,12,9,-6,-10,416.7,24.67,36.106,1015.8
PIRATA_6S_10W,293.54,19,10,2008,13,25,-6,-10,417.4,24.71,36.1063,1014.8
PIRATA_6S_10W,293.58,19,10,2008,14,1,-6,-10,417.3,24.78,36.1067,1014.1
PIRATA_6S_10W,293.62,19,10,2008,15,52,-6,-10,417.5,24.73,36.107,1013.5
PIRATA_6S_10W,293.67,19,10,2008,16,3,-6,-10,417.7,24.7,36.1073,1013.4
PIRATA_6S_10W,293.71,19,10,2008,17,29,-6,-10,417.3,24.67,36.1077,1013.4
PIRATA_6S_10W,293.75,19,10,2008,18,0,-6,-10,416.1,24.65,36.108,1014.2
PIRATA_6S_10W,293.79,19,10,2008,19,27,-6,-10,415.7,24.64,36.1083,1014.7
PIRATA_6S_10W,293.83,19,10,2008,20,4,-6,-10,414.8,24.61,36.1087,1015.2
PIRATA_6S_10W,293.88,19,10,2008,21,22,-6,-10,414.8,24.6,36.109,1015.8
PIRATA_6S_10W,293.92,19,10,2008,22,19,-6,-10,413.9,24.59,36.1093,1016.5
PIRATA_6S_10W,293.96,19,10,2008,23,53,-6,-10,414,24.59,36.1097,1016.6
PIRATA_6S_10W,294,20,10,2008,0,28,-6,-10,414,24.59,36.11,1016
PIRATA_6S_10W,294.04,20,10,2008,1,58,-6,-10,413.5,24.58,36.1109,1015.4
PIRATA_6S_10W,294.08,20,10,2008,2,20,-6,-10,414.5,24.58,36.1118,1015
PIRATA_6S_10W,294.12,20,10,2008,3,51,-6,-10,413.8,24.58,36.1128,1014.8
PIRATA_6S_10W,294.17,20,10,2008,4,21,-6,-10,413.4,24.57,36.1137,1014.7
PIRATA_6S_10W,294.21,20,10,2008,5,1,-6,-10,413.8,24.56,36.1146,1015
PIRATA_6S_10W,294.25,20,10,2008,6,23,-6,-10,413.4,24.57,36.1155,1015.7
PIRATA_6S_10W,294.29,20,10,2008,7,52,-6,-10,413.4,24.57,36.1164,1016.4
PIRATA_6S_10W,294.33,20,10,2008,8,23,-6,-10,413.7,24.57,36.1173,1017.1
PIRATA_6S_10W,294.38,20,10,2008,9,52,-6,-10,414,24.59,36.1183,1017.5
PIRATA_6S_10W,294.42,20,10,2008,10,19,-6,-10,413.6,24.61,36.1192,1017.7
PIRATA_6S_10W,294.46,20,10,2008,11,17,-6,-10,414,24.66,36.1201,1017.4
PIRATA_6S_10W,294.5,20,10,2008,12,49,-6,-10,414.3,24.71,36.121,1016.7
PIRATA_6S_10W,294.54,20,10,2008,13,28,-6,-10,414.3,24.78,36.1219,1015.7
PIRATA_6S_10W,294.58,20,10,2008,14,49,-6,-10,415.2,24.77,36.1228,1015
PIRATA_6S_10W,294.62,20,10,2008,15,31,-6,-10,415.4,24.79,36.1237,1014.5
PIRATA_6S_10W,294.67,20,10,2008,16,5,-6,-10,414.1,24.75,36.1247,1014.3
PIRATA_6S_10W,294.71,20,10,2008,17,38,-6,-10,413.7,24.71,36.1256,1014.3
PIRATA_6S_10W,294.75,20,10,2008,18,18,-6,-10,412.8,24.68,36.1265,1014.6
PIRATA_6S_10W,294.79,20,10,2008,19,51,-6,-10,412.1,24.67,36.1274,1014.8
PIRATA_6S_10W,294.83,20,10,2008,20,3,-6,-10,412.4,24.65,36.1283,1015.3
PIRATA_6S_10W,294.88,20,10,2008,21,35,-6,-10,412.1,24.64,36.1292,1015.9
PIRATA_6S_10W,294.92,20,10,2008,22,50,-6,-10,411.6,24.63,36.1302,1016.3
PIRATA_6S_10W,294.96,20,10,2008,23,29,-6,-10,413,24.63,36.1311,1016.4
PIRATA_6S_10W,295,21,10,2008,0,52,-6,-10,412.5,24.62,36.132,1016
PIRATA_6S_10W,295.04,21,10,2008,1,18,-6,-10,412.2,24.61,36.1327,1015.4
PIRATA_6S_10W,295.08,21,10,2008,2,53,-6,-10,411.7,24.61,36.1334,1014.6
PIRATA_6S_10W,295.12,21,10,2008,3,21,-6,-10,411.4,24.59,36.1341,1014.6
PIRATA_6S_10W,295.17,21,10,2008,4,47,-6,-10,410.8,24.59,36.1348,1014.6
PIRATA_6S_10W,295.21,21,10,2008,5,31,-6,-10,410.8,24.6,36.1355,1015.2
PIRATA_6S_10W,295.25,21,10,2008,6,17,-6,-10,410.1,24.59,36.1362,1015.6
PIRATA_6S_10W,295.29,21,10,2008,7,26,-6,-10,409.9,24.59,36.137,1016
PIRATA_6S_10W,295.33,21,10,2008,8,45,-6,-10,409.5,24.6,36.1377,1016.8
PIRATA_6S_10W,295.38,21,10,2008,9,15,-6,-10,409.5,24.62,36.1384,1017.5
PIRATA_6S_10W,295.42,21,10,2008,10,3,-6,-10,409,24.63,36.1391,1017.6
